YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,CC23,2142,1557
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,EW30,1314,1563
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,BP3,695,2753
2024-12,WEEKDAY,15,TRAIN,CC10/DT26,13318,11869
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,CC3,9337,1439
2024-12,WEEKDAY,13,TRAIN,EW17,26355,24081
2024-12,WEEKDAY,10,TRAIN,EW17,24084,20530
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,DT18,3172,3505
2024-12,WEEKDAY,12,TRAIN,SW8,3189,2167
2024-12,WEEKDAY,22,TRAIN,NS2,9842,28278
2024-12,WEEKDAY,0,TRAIN,SE1,72,793
2024-12,WEEKDAY,9,TRAIN,EW30,853,3456
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,NE8,19631,10975
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,EW22,2120,2382
2024-12,WEEKDAY,17,TRAIN,NS24/NE6/CC1,64966,50610
2024-12,WEEKDAY,12,TRAIN,TE6,9720,5402
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,EW1,6724,15403
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,PW6,1031,500
2024-12,WEEKDAY,10,TRAIN,TE29,3518,1135
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,CC25,4096,2786
2024-12,WEEKDAY,7,TRAIN,PE7,9064,1717
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,NE17/PTC,17025,9433
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,BP2,1243,1130
2024-12,WEEKDAY,19,TRAIN,DT29,6092,16142
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,CC27,526,1192
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,EW27,12852,6870
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,TE8,1786,2038
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,NS27/CE2/TE20,2158,3478
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,NE15,11425,9735
2024-12,WEEKDAY,16,TRAIN,NE1/CC29,70464,52065
2024-12,WEEKDAY,5,TRAIN,EW29,1499,7880
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,EW4,853,5643
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,EW30,1201,601
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,PE3,921,370
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,TE14/NS22,77137,31030
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,TE24,634,645
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,CC14,2644,2681
2024-12,WEEKDAY,20,TRAIN,EW30,6668,1422
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,NS13,19053,29875
2024-12,WEEKDAY,21,TRAIN,EW28,11992,32752
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,NE5,7538,9054
2024-12,WEEKDAY,8,TRAIN,NE5,3979,41546
2024-12,WEEKDAY,10,TRAIN,NS2,24611,15974
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,TE3,1289,5507
2024-12,WEEKDAY,10,TRAIN,NS17/CC15,37302,10328
2024-12,WEEKDAY,6,TRAIN,CC17/TE9,6341,2975
2024-12,WEEKDAY,15,TRAIN,NS18,11271,11579
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,DT23,819,1683
2024-12,WEEKDAY,12,TRAIN,SE1,4296,2956
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,CC14,3797,3001
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,TE29,749,383
2024-12,WEEKDAY,9,TRAIN,CC11,6992,60658
2024-12,WEEKDAY,6,TRAIN,NE18,2736,1013
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,NS16,16478,10268
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,DT22,3528,3881
2024-12,WEEKDAY,12,TRAIN,DT29,6418,3687
2024-12,WEEKDAY,8,TRAIN,EW20,26996,34689
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,EW1,15827,6686
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,CC3,42,8
2024-12,WEEKDAY,18,TRAIN,CC19/DT9,12449,10437
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,NE16/STC,26061,20656
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,DT13,4447,4677
2024-12,WEEKDAY,0,TRAIN,BP9,11,28
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,CC10/DT26,4483,7227
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,CC4/DT15,16260,14418
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,DT20,3020,3110
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,EW1,871,8213
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,TE26,8196,6762
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,SE4,1838,1776
2024-12,WEEKDAY,5,TRAIN,DT28,1975,325
2024-12,WEEKDAY,19,TRAIN,PE7,3001,8938
2024-12,WEEKDAY,18,TRAIN,TE29,3212,7780
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,PE7,522,2547
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,EW10,51,328
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,SW8,420,1030
2024-12,WEEKDAY,22,TRAIN,CC28,1096,4479
2024-12,WEEKDAY,22,TRAIN,TE6,3140,17640
2024-12,WEEKDAY,21,TRAIN,NS24/NE6/CC1,67882,17204
2024-12,WEEKDAY,17,TRAIN,DT2,7885,2677
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,CC6,4845,8790
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,TE8,5448,5728
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,SW4,1703,2024
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,NS18,7834,3361
2024-12,WEEKDAY,16,TRAIN,NE12/CC13,54506,69951
2024-12,WEEKDAY,10,TRAIN,DT13,7461,13711
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,CC19/DT9,1296,1166
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,EW8/CC9,42759,32227
2024-12,WEEKDAY,6,TRAIN,PW5,7035,1164
2024-12,WEEKDAY,13,TRAIN,SW8,2415,3173
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,BP4,368,87
2024-12,WEEKDAY,7,TRAIN,BP9,4693,2062
2024-12,WEEKDAY,14,TRAIN,CG1/DT35,13025,13755
2024-12,WEEKDAY,19,TRAIN,SW3,1464,4409
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,EW30,1076,478
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,DT33,8298,9141
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,NS10,22261,11309
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,TE5,3297,1022
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,PW2,52,47
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,CC21,5571,2961
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,EW11,68,341
2024-12,WEEKDAY,18,TRAIN,TE26,16559,20226
2024-12,WEEKDAY,23,TRAIN,NS16,8147,30540
2024-12,WEEKDAY,13,TRAIN,NE9,24437,20386
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,CC23,1939,1338
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,CC28,1873,1355
2024-12,WEEKDAY,19,TRAIN,EW7,14574,33069
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,CC7,291,24
2024-12,WEEKDAY,7,TRAIN,SE5,6287,1873
2024-12,WEEKDAY,13,TRAIN,EW8/CC9,51658,50878
2024-12,WEEKDAY,20,TRAIN,PW2,134,153
2024-12,WEEKDAY,16,TRAIN,EW19,15366,16008
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,SE3,264,6
2024-12,WEEKDAY,5,TRAIN,TE23,64,24
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,TE5,366,1831
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,PE5,3653,1000
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,TE1,2305,2038
2024-12,WEEKDAY,10,TRAIN,EW10,11980,5888
2024-12,WEEKDAY,19,TRAIN,EW33,7067,9748
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,DT33,8301,5575
2024-12,WEEKDAY,21,TRAIN,DT18,17090,4552
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NS17/CC15,18480,5454
2024-12,WEEKDAY,16,TRAIN,NS11,30168,40429
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,PW4,3157,3275
2024-12,WEEKDAY,14,TRAIN,PW5,1935,2270
2024-12,WEEKDAY,22,TRAIN,CC12,1531,5257
2024-12,WEEKDAY,22,TRAIN,TE28,1038,3638
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,EW28,16066,4813
2024-12,WEEKDAY,6,TRAIN,CC23,525,11983
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,TE24,536,1531
2024-12,WEEKDAY,0,TRAIN,SW2,86,451
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,BP4,954,372
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,TE8,4815,3506
2024-12,WEEKDAY,9,TRAIN,NS8,30127,13391
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,SW5,3929,3688
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,EW31,2069,2804
2024-12,WEEKDAY,19,TRAIN,NS21/DT11,79207,82090
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,SW7,272,23
2024-12,WEEKDAY,13,TRAIN,EW3,17119,15539
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,DT20,100,113
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,NS12,8852,6433
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,CC28,2025,2323
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,DT22,6073,6988
2024-12,WEEKDAY,9,TRAIN,SW7,4184,1121
2024-12,WEEKDAY,6,TRAIN,DT20,1004,3741
2024-12,WEEKDAY,9,TRAIN,DT28,14612,14474
2024-12,WEEKDAY,6,TRAIN,NE1/CC29,5754,27907
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,EW12/DT14,28110,51563
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,DT34,1852,1115
2024-12,WEEKDAY,5,TRAIN,SW3,1275,48
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,EW2/DT32,23051,27525
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,CC24,5004,2294
2024-12,WEEKDAY,8,TRAIN,NS9/TE2,111679,69404
2024-12,WEEKDAY,0,TRAIN,EW21/CC22,441,1258
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,NE18,1247,1596
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,CC19/DT9,462,1100
2024-12,WEEKDAY,6,TRAIN,CC28,4358,1573
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,DT24,2852,1357
2024-12,WEEKDAY,20,TRAIN,CC5,5385,4676
2024-12,WEEKDAY,17,TRAIN,CC27,26604,2455
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,EW25,6164,6363
2024-12,WEEKDAY,18,TRAIN,NS4/BP1,61287,110674
2024-12,WEEKDAY,10,TRAIN,BP7,723,559
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,TE16,30,216
2024-12,WEEKDAY,9,TRAIN,CC3,1800,16239
2024-12,WEEKDAY,15,TRAIN,PE1,2715,3170
2024-12,WEEKDAY,12,TRAIN,CC6,6897,9199
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,NS18,3965,1021
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,SE3,16,313
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,EW19,73,354
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,CC5,1703,1968
2024-12,WEEKDAY,19,TRAIN,CC8,8836,13885
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,TE13,4483,2469
2024-12,WEEKDAY,16,TRAIN,SE1,3292,4173
2024-12,WEEKDAY,12,TRAIN,NE9,27162,18385
2024-12,WEEKDAY,16,TRAIN,EW11,18051,16738
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,PW7,1534,1590
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,EW16/NE3/TE17,11748,10448
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,EW10,6963,7810
2024-12,WEEKDAY,18,TRAIN,SW8,2667,3398
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,CC19/DT9,1856,3770
2024-12,WEEKDAY,14,TRAIN,EW8/CC9,46679,42313
2024-12,WEEKDAY,23,TRAIN,DT18,7003,1580
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,NE9,13710,9175
2024-12,WEEKDAY,18,TRAIN,DT2,5862,4837
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,SE3,462,2171
2024-12,WEEKDAY,22,TRAIN,EW4,5225,17508
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,EW9,11480,2314
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,TE1,1603,3263
2024-12,WEEKDAY,18,TRAIN,NE9,54246,43562
2024-12,WEEKDAY,22,TRAIN,CC5,3858,3235
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,NS18,6084,6235
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NE10,8891,5631
2024-12,WEEKDAY,11,TRAIN,PW5,2544,1500
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,NS2,12178,8948
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,NE15,10483,9985
2024-12,WEEKDAY,5,TRAIN,EW20,2213,815
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,EW7,9081,5803
2024-12,WEEKDAY,12,TRAIN,EW7,15842,12306
2024-12,WEEKDAY,17,TRAIN,EW22,20755,10862
2024-12,WEEKDAY,11,TRAIN,NS18,16096,7846
2024-12,WEEKDAY,7,TRAIN,NE18,5563,4196
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,TE12,2089,1467
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NS21/DT11,31051,30270
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,DT22,8188,4490
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,EW18,17,288
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,EW15,11050,11326
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,NS25/EW13,41838,42444
2024-12,WEEKDAY,23,TRAIN,NS17/CC15,4860,13006
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,EW25,839,3432
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,CC8,3851,3528
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,DT5,2384,7679
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,NS14,8243,18434
2024-12,WEEKDAY,14,TRAIN,NS27/CE2/TE20,4128,5534
2024-12,WEEKDAY,7,TRAIN,NS13,138205,45515
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,TE1,3656,1937
2024-12,WEEKDAY,13,TRAIN,NE12/CC13,56273,58503
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,CE1/DT16,33606,3712
2024-12,WEEKDAY,13,TRAIN,TE14/NS22,88417,106597
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,TE23,19,86
2024-12,WEEKDAY,12,TRAIN,SW2,6511,5007
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,DT29,3721,2497
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,NS7,13246,9699
2024-12,WEEKDAY,16,TRAIN,NS13,45258,63915
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,CC27,1133,941
2024-12,WEEKDAY,17,TRAIN,PW2,197,63
2024-12,WEEKDAY,12,TRAIN,SE5,2941,1775
2024-12,WEEKDAY,18,TRAIN,EW23,94881,111156
2024-12,WEEKDAY,17,TRAIN,NE13,27369,33614
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,EW1,14052,14141
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,PE7,2851,911
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,SW2,3035,2832
2024-12,WEEKDAY,15,TRAIN,TE29,2067,3289
2024-12,WEEKDAY,17,TRAIN,SE3,2900,4460
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,SW5,2353,840
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,BP4,405,1104
2024-12,WEEKDAY,9,TRAIN,EW17,37480,26551
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,TE26,8046,7050
2024-12,WEEKDAY,20,TRAIN,EW32,10109,4219
2024-12,WEEKDAY,15,TRAIN,NS10,26895,28659
2024-12,WEEKDAY,21,TRAIN,CC8,4748,8703
2024-12,WEEKDAY,20,TRAIN,DT3,3689,10217
2024-12,WEEKDAY,21,TRAIN,EW17,17973,29594
2024-12,WEEKDAY,9,TRAIN,NS19,51572,36250
2024-12,WEEKDAY,0,TRAIN,EW5,498,3920
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,TE25,4,130
2024-12,WEEKDAY,23,TRAIN,BP12,63,341
2024-12,WEEKDAY,13,TRAIN,BP13,1089,746
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,NE8,8956,14216
2024-12,WEEKDAY,20,TRAIN,DT24,3328,6636
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,SW4,152,992
2024-12,WEEKDAY,0,TRAIN,SW7,26,573
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,NS21/DT11,31093,32283
2024-12,WEEKDAY,18,TRAIN,NS10,65681,104407
2024-12,WEEKDAY,20,TRAIN,NS18,8282,19773
2024-12,WEEKDAY,22,TRAIN,DT6,2273,4569
2024-12,WEEKDAY,20,TRAIN,TE19,13552,2609
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,CE1/DT16,69163,13455
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,CG2,17762,7573
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,NS23,31152,13069
2024-12,WEEKDAY,16,TRAIN,SW1,5636,2603
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,EW21/CC22,1968,3054
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,EW18,297,64
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,NS5,7553,18477
2024-12,WEEKDAY,6,TRAIN,DT27,5974,4862
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,EW17,12778,10548
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,CC4/DT15,605,3651
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,PW1,448,38
2024-12,WEEKDAY,10,TRAIN,EW3,16974,9980
2024-12,WEEKDAY,8,TRAIN,NS24/NE6/CC1,21640,42884
2024-12,WEEKDAY,9,TRAIN,NE7/DT12,18105,36136
2024-12,WEEKDAY,7,TRAIN,NE17/PTC,90414,22857
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,NE16/STC,1989,462
2024-12,WEEKDAY,17,TRAIN,BP10,3460,5469
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,SW5,4260,3100
2024-12,WEEKDAY,16,TRAIN,TE16,7239,7057
2024-12,WEEKDAY,8,TRAIN,EW16/NE3/TE17,30361,116072
2024-12,WEEKDAY,20,TRAIN,DT22,12076,13671
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,CC20,1254,2378
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,TE12,1193,2549
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,CC7,1528,3875
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,TE5,1329,3353
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,CC14,3231,2020
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,NS12,4821,10289
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,DT20,2782,3199
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,BP11,210,1347
2024-12,WEEKDAY,13,TRAIN,EW5,32788,28461
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,BP11,1441,1279
2024-12,WEEKDAY,11,TRAIN,NS2,24543,16327
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,SW1,1209,1299
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,TE1,2054,1202
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,PW4,2508,1684
2024-12,WEEKDAY,11,TRAIN,NE18,3889,3337
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,PE2,32,541
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,DT27,4230,2639
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,NS27/CE2/TE20,2670,4427
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,DT13,6510,7400
2024-12,WEEKDAY,10,TRAIN,NE11,11125,10651
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,PE3,1006,3230
2024-12,WEEKDAY,11,TRAIN,DT31,7402,4109
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,DT7,1841,1276
2024-12,WEEKDAY,19,TRAIN,CC2,6797,4777
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,BP13,670,539
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,EW24/NS1,52815,51092
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,NS15,7965,4263
2024-12,WEEKDAY,13,TRAIN,TE28,3585,3773
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,PW7,454,735
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,NE5,157,2
2024-12,WEEKDAY,23,TRAIN,TE8,2533,3342
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,TE11,1735,1262
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,DT29,3768,3672
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,EW11,7598,8150
2024-12,WEEKDAY,11,TRAIN,TE22,1483,5578
2024-12,WEEKDAY,23,TRAIN,EW2/DT32,8434,25833
2024-12,WEEKDAY,9,TRAIN,CC5,2862,10460
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,PE5,3273,1910
2024-12,WEEKDAY,9,TRAIN,EW16/NE3/TE17,26825,65540
2024-12,WEEKDAY,21,TRAIN,EW10,7349,18155
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,DT8,591,898
2024-12,WEEKDAY,16,TRAIN,PE7,3626,4629
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,TE28,435,84
2024-12,WEEKDAY,8,TRAIN,PE3,11946,5818
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,CC21,5906,4361
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,NE12/CC13,314,2272
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,DT20,1123,2460
2024-12,WEEKDAY,15,TRAIN,CC28,2754,3194
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,CC21,2982,5953
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,TE25,15,0
2024-12,WEEKDAY,18,TRAIN,TE14/NS22,166384,155660
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,PW5,1628,1665
2024-12,WEEKDAY,8,TRAIN,EW22,13346,21611
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NE4/DT19,22146,41982
2024-12,WEEKDAY,17,TRAIN,PE6,9634,10121
2024-12,WEEKDAY,13,TRAIN,SE1,3587,3314
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,PE3,4295,2434
2024-12,WEEKDAY,20,TRAIN,EW21/CC22,25537,13837
2024-12,WEEKDAY,17,TRAIN,DT10,5162,4534
2024-12,WEEKDAY,21,TRAIN,EW32,3928,3093
2024-12,WEEKDAY,5,TRAIN,BP6/DT1,11711,9159
2024-12,WEEKDAY,23,TRAIN,TE18,5962,1442
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,NS17/CC15,20388,5568
2024-12,WEEKDAY,20,TRAIN,PE1,1591,5796
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,CC19/DT9,4795,4684
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,NS27/CE2/TE20,452,730
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,NE11,7698,7640
2024-12,WEEKDAY,17,TRAIN,NE18,6741,6697
2024-12,WEEKDAY,20,TRAIN,CC24,19611,4350
2024-12,WEEKDAY,13,TRAIN,BP9,2604,1837
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,NS27/CE2/TE20,1757,3216
2024-12,WEEKDAY,12,TRAIN,CC25,7179,4391
2024-12,WEEKDAY,11,TRAIN,EW23,39300,35592
2024-12,WEEKDAY,13,TRAIN,CC24,18881,22236
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,BP10,1787,1388
2024-12,WEEKDAY,0,TRAIN,DT30,56,1594
2024-12,WEEKDAY,15,TRAIN,DT10,2837,2626
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,NE15,1000,6787
2024-12,WEEKDAY,15,TRAIN,CC16,4931,4712
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,PE2,513,41
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,BP6/DT1,21163,17479
2024-12,WEEKDAY,6,TRAIN,TE5,4580,2662
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,DT7,11,123
2024-12,WEEKDAY,5,TRAIN,SW5,3424,176
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,NE5,6170,1871
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,CC7,1930,3790
2024-12,WEEKDAY,9,TRAIN,NS16,60977,35027
2024-12,WEEKDAY,22,TRAIN,DT18,14493,3227
2024-12,WEEKDAY,23,TRAIN,TE4,1343,1759
2024-12,WEEKDAY,9,TRAIN,DT6,7305,6329
2024-12,WEEKDAY,14,TRAIN,CC5,4205,4199
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,DT29,1555,4396
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,DT29,3388,1134
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,PE5,434,2716
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,CC16,3395,3121
2024-12,WEEKDAY,5,TRAIN,NE15,4737,228
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,DT28,5339,3230
2024-12,WEEKDAY,19,TRAIN,EW6,9083,24463
2024-12,WEEKDAY,9,TRAIN,EW21/CC22,16984,62151
2024-12,WEEKDAY,0,TRAIN,DT29,104,1269
2024-12,WEEKDAY,15,TRAIN,NS3,14676,17635
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,NE11,5630,6510
2024-12,WEEKDAY,12,TRAIN,NS11,33884,22785
2024-12,WEEKDAY,23,TRAIN,CC23,1364,535
2024-12,WEEKDAY,21,TRAIN,PE7,1060,5723
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,NS27/CE2/TE20,5,78
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,CC27,1089,1068
2024-12,WEEKDAY,22,TRAIN,NE8,28855,21973
2024-12,WEEKDAY,5,TRAIN,CC20,510,248
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,DT27,3537,3714
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,BP12,583,55
2024-12,WEEKDAY,20,TRAIN,EW9,16662,34519
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,SE5,1337,1309
2024-12,WEEKDAY,21,TRAIN,DT33,5516,26288
